Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
Apr-16,Cork University Hospital,724,Urology,General Referral,39
Apr-16,Cork University Hospital,724,Vascular,General Referral,23
Apr-16,Kerry General Hospital,726,Audiology,General Referral,4
Apr-16,Kerry General Hospital,726,Cardiology,General Referral,30
Apr-16,Kerry General Hospital,726,Dermatology,General Referral,58
Apr-16,Kerry General Hospital,726,Diabetes,General Referral,2
Apr-16,Kerry General Hospital,726,Ear Nose and Throat,General Referral,45
Apr-16,Kerry General Hospital,726,Endocrinology,General Referral,7
Apr-16,Kerry General Hospital,726,General Medicine,General Referral,34
Apr-16,Kerry General Hospital,726,General Surgery,General Referral,244
Apr-16,Kerry General Hospital,726,Gynaecology,General Referral,48
Apr-16,Kerry General Hospital,726,Medicine for the Elderly,General Referral,5
Apr-16,Kerry General Hospital,726,Neurology,General Referral,14
Apr-16,Kerry General Hospital,726,Orthopaedics,General Referral,108
Apr-16,Kerry General Hospital,726,Paediatrics,General Referral,27
Apr-16,Kerry General Hospital,726,Plastic Surgery,General Referral,6
Apr-16,Kerry General Hospital,726,Renal,General Referral,5
Apr-16,Kerry General Hospital,726,Rheumatology,General Referral,27
Apr-16,Letterkenny University Hospital,500,Antenatal,General Referral,25
Apr-16,Letterkenny University Hospital,500,Cardiology,General Referral,10
Apr-16,Letterkenny University Hospital,500,Day Services,General Referral,17
Apr-16,Letterkenny University Hospital,500,Dermatology,General Referral,18
Apr-16,Letterkenny University Hospital,500,Ear Nose and Throat,General Referral,27
Apr-16,Letterkenny University Hospital,500,Endocrinology,General Referral,1
Apr-16,Letterkenny University Hospital,500,Gastroenterology,General Referral,3
Apr-16,Letterkenny University Hospital,500,Gynaecology,General Referral,24
Apr-16,Letterkenny University Hospital,500,Haematology,General Referral,4
Apr-16,Letterkenny University Hospital,500,Medical,General Referral,27
Apr-16,Letterkenny University Hospital,500,Nephrology,General Referral,2
Apr-16,Letterkenny University Hospital,500,Neurology,General Referral,1
Apr-16,Letterkenny University Hospital,500,Opthalmic,General Referral,10
Apr-16,Letterkenny University Hospital,500,Orthopaedics,General Referral,43
Apr-16,Letterkenny University Hospital,500,Paediatrics,General Referral,13
Apr-16,Letterkenny University Hospital,500,Respiratory,General Referral,1
Apr-16,Letterkenny University Hospital,500,Surgical,General Referral,47
Apr-16,Letterkenny University Hospital,500,Urodynamics,General Referral,2
Apr-16,Letterkenny University Hospital,500,Urology,General Referral,5
Apr-16,Letterkenny University Hospital,500,X-Ray,General Referral,5
Apr-16,Louth County Hospital,400,Endocrinology,General Referral,10
Apr-16,Louth County Hospital,400,General Medicine,General Referral,7
Apr-16,Louth County Hospital,400,Gynaecology,General Referral,10
Apr-16,Louth County Hospital,400,Orthopaedics,General Referral,27
Apr-16,Louth County Hospital,400,Paediatrics,General Referral,3
Apr-16,Louth County Hospital,400,Surgery,General Referral,27
Apr-16,Louth County Hospital,400,Urology,General Referral,9
Apr-16,Mallow General Hospital,703,Ear Nose and Throat,General Referral,30
Apr-16,Mallow General Hospital,703,General Medicine,General Referral,76
Apr-16,Mallow General Hospital,703,General Surgery,General Referral,104
Apr-16,Mater Public Hospital,908,Cardiac/Thoracic Surgery,General Referral,10
Apr-16,Mater Public Hospital,908,Colorectal Surgery,General Referral,6
Apr-16,Mater Public Hospital,908,Dermatology,General Referral,47
Apr-16,Mater Public Hospital,908,Diabetic/Endocrinology,General Referral,15
Apr-16,Mater Public Hospital,908,ENT Surgery,General Referral,41
Apr-16,Mater Public Hospital,908,Gastroenterology,General Referral,46
Apr-16,Mater Public Hospital,908,Gen Med/Cardiology,General Referral,12
Apr-16,Mater Public Hospital,908,Gen/Vas Surgery,General Referral,17
Apr-16,Mater Public Hospital,908,General Surgery,General Referral,22
Apr-16,Mater Public Hospital,908,Geriatrics,General Referral,5
Apr-16,Mater Public Hospital,908,Gynaecology,General Referral,5
Apr-16,Mater Public Hospital,908,Haematology,General Referral,2
Apr-16,Mater Public Hospital,908,Hepatobiliary,General Referral,2
Apr-16,Mater Public Hospital,908,Hepatology,General Referral,1
Apr-16,Mater Public Hospital,908,Infectious Diseases,General Referral,4
Apr-16,Mater Public Hospital,908,Nephrology,General Referral,6
Apr-16,Mater Public Hospital,908,Neurology,General Referral,17
Apr-16,Mater Public Hospital,908,Ophthalmology,General Referral,36
Apr-16,Mater Public Hospital,908,Orthopaedic,General Referral,20
Apr-16,Mater Public Hospital,908,Pain Medicine,General Referral,8
Apr-16,Mater Public Hospital,908,Plastic Surgery,General Referral,16
Apr-16,Mater Public Hospital,908,Psychiatry,General Referral,3
Apr-16,Mater Public Hospital,908,Respiratory Med,General Referral,13
Apr-16,Mater Public Hospital,908,Rheumatology,General Referral,14
Apr-16,Mater Public Hospital,908,Urology,General Referral,27
Apr-16,Mayo University Hospital,802,Dermatology,General Referral,4
Apr-16,Mayo University Hospital,802,Diabetic,General Referral,2
Apr-16,Mayo University Hospital,802,ENT,General Referral,17
Apr-16,Mayo University Hospital,802,Gynaecology,General Referral,34
Apr-16,Mayo University Hospital,802,Medical,General Referral,30
Apr-16,Mayo University Hospital,802,Obstetrics,General Referral,35
Apr-16,Mayo University Hospital,802,Orthopaedic,General Referral,62
Apr-16,Mayo University Hospital,802,Paediatrics,General Referral,29
Apr-16,Mayo University Hospital,802,Surgical,General Referral,60
Apr-16,Mercy University Hospital,913,Cardiology,General Referral,21
Apr-16,Mercy University Hospital,913,Endocrinology,General Referral,2
Apr-16,Mercy University Hospital,913,Gastroenterology,General Referral,52
Apr-16,Mercy University Hospital,913,General Surgery,General Referral,64
Apr-16,Mercy University Hospital,913,Haematology,General Referral,3
Apr-16,Mercy University Hospital,913,Heptobiliary and Pancreatic,General Referral,5
Apr-16,Mercy University Hospital,913,Infectious Diseases,General Referral,2
Apr-16,Mercy University Hospital,913,Medicine for the Elderly,General Referral,7
Apr-16,Mercy University Hospital,913,Neurology,General Referral,8
Apr-16,Mercy University Hospital,913,Paediatrics,General Referral,30
Apr-16,Mercy University Hospital,913,Pain Medicine,General Referral,30
Apr-16,Mercy University Hospital,913,Radiology,General Referral,405
Apr-16,Mercy University Hospital,913,Respiratory,General Referral,35
Apr-16,Mercy University Hospital,913,Urology,General Referral,55
Apr-16,Mercy University Hospital,913,Vascular,General Referral,33
Apr-16,Midland Regional Hospital Portlaoise,201,Cardiology,General Referral,5
Apr-16,Midland Regional Hospital Portlaoise,201,Gynaecology,General Referral,6
Apr-16,Midland Regional Hospital Portlaoise,201,Obstetric,General Referral,4
Apr-16,Midland Regional Hospital Portlaoise,201,Ophthalmology,General Referral,2
Apr-16,Midland Regional Hospital Portlaoise,201,Paediatrics,General Referral,7
Apr-16,Midland Regional Hospital Portlaoise,201,Surgical,General Referral,24
Apr-16,Midland Regional Hospital Portlaoise,201,Urology,General Referral,3
Apr-16,Mullingar Midland Regional Hospital,202,Cardiology,General Referral,14
Apr-16,Mullingar Midland Regional Hospital,202,Dermatology,General Referral,11
Apr-16,Mullingar Midland Regional Hospital,202,Endocrinology,General Referral,5
Apr-16,Mullingar Midland Regional Hospital,202,General Medicine,General Referral,9
Apr-16,Mullingar Midland Regional Hospital,202,General Surgery,General Referral,52
Apr-16,Mullingar Midland Regional Hospital,202,Geriatric Medicine,General Referral,2
Apr-16,Mullingar Midland Regional Hospital,202,Gynaecology,General Referral,21
Apr-16,Mullingar Midland Regional Hospital,202,Haematology,General Referral,1
Apr-16,Mullingar Midland Regional Hospital,202,Obstetrics,General Referral,20
Apr-16,Mullingar Midland Regional Hospital,202,Ophthalmology,General Referral,6
Apr-16,Mullingar Midland Regional Hospital,202,Orthopaedic,General Referral,1
Apr-16,Mullingar Midland Regional Hospital,202,Paediatrics,General Referral,19
Apr-16,Mullingar Midland Regional Hospital,202,Respiratory,General Referral,18
Apr-16,Naas General Hospital,102,Cardiology,General Referral,1
Apr-16,Naas General Hospital,102,Dermatology,General Referral,1
Apr-16,Naas General Hospital,102,Gastroenterology,General Referral,3
Apr-16,Naas General Hospital,102,General Surgical,General Referral,3
Apr-16,Naas General Hospital,102,Orthopaedics,General Referral,3
Apr-16,National Maternity Hospital Holles Street,931,Obstetrics,General Referral,1
Apr-16,Our Lady of Lourdes Hospital,922,Cardiology,General Referral,35
Apr-16,Our Lady of Lourdes Hospital,922,Endocrinology,General Referral,5
Apr-16,Our Lady of Lourdes Hospital,922,ENT,General Referral,51
Apr-16,Our Lady of Lourdes Hospital,922,Gastroenterology,General Referral,17
Apr-16,Our Lady of Lourdes Hospital,922,General Medicine,General Referral,17
Apr-16,Our Lady of Lourdes Hospital,922,General Surgery,General Referral,40
Apr-16,Our Lady of Lourdes Hospital,922,Gynaecology,General Referral,26
Apr-16,Our Lady of Lourdes Hospital,922,Haematology,General Referral,11
Apr-16,Our Lady of Lourdes Hospital,922,Minor Ops,General Referral,14
Apr-16,Our Lady of Lourdes Hospital,922,Nephrology,General Referral,6
Apr-16,Our Lady of Lourdes Hospital,922,Ophthalmology,General Referral,8
Apr-16,Our Lady of Lourdes Hospital,922,Paediatric Orthopaedics,General Referral,5
Apr-16,Our Lady of Lourdes Hospital,922,Paediatric Surgery,General Referral,8
Apr-16,Our Lady of Lourdes Hospital,922,Paediatrics,General Referral,29
Apr-16,Our Lady of Lourdes Hospital,922,Respiratory Medicine,General Referral,14
Apr-16,Our Lady of Lourdes Hospital,922,Urology,General Referral,15
Apr-16,Our Lady’s Hospital Navan,403,Cardiology,General Referral,9
Apr-16,Our Lady’s Hospital Navan,403,Diabetic,General Referral,2
Apr-16,Our Lady’s Hospital Navan,403,Endocrinology,General Referral,3
Apr-16,Our Lady’s Hospital Navan,403,Gastroenterology,General Referral,18
Apr-16,Our Lady’s Hospital Navan,403,General Surgery,General Referral,47
Apr-16,Our Lady’s Hospital Navan,403,Geriatric / Memory Loss,General Referral,1
Apr-16,Our Lady’s Hospital Navan,403,Gynaecology,General Referral,5
Apr-16,Our Lady’s Hospital Navan,403,Orthopaedic,General Referral,43
Apr-16,Our Lady’s Hospital Navan,403,Paediatrics,General Referral,3
Apr-16,Our Lady’s Hospital Navan,403,Respiratory,General Referral,4
Apr-16,Our Lady’s Hospital Navan,403,Rheumatology,General Referral,29
Apr-16,Portiuncula University Hospital,919,Cardiac,General Referral,9
Apr-16,Portiuncula University Hospital,919,Dermatology,General Referral,5
Apr-16,Portiuncula University Hospital,919,Endocrinology,General Referral,5
Apr-16,Portiuncula University Hospital,919,Gynaecology,General Referral,33
Apr-16,Portiuncula University Hospital,919,Medical,General Referral,13
Apr-16,Portiuncula University Hospital,919,Nerve Conductive,General Referral,3
Apr-16,Portiuncula University Hospital,919,Obstetrics,General Referral,12
Apr-16,Portiuncula University Hospital,919,Oncology,General Referral,1
Apr-16,Portiuncula University Hospital,919,Orthopaedic,General Referral,3
Apr-16,Portiuncula University Hospital,919,Paediatrics,General Referral,19
Apr-16,Portiuncula University Hospital,919,Pain,General Referral,4
Apr-16,Portiuncula University Hospital,919,Surgical,General Referral,36
Apr-16,Portiuncula University Hospital,919,Urology,General Referral,15
Apr-16,Roscommon University Hospital,803,Endocrine/Diabetes,General Referral,2
Apr-16,Roscommon University Hospital,803,ENT,General Referral,6
Apr-16,Roscommon University Hospital,803,Medical,General Referral,13
Apr-16,Roscommon University Hospital,803,Orthopaedic,General Referral,3
Apr-16,Roscommon University Hospital,803,Plastics,General Referral,46
Apr-16,Roscommon University Hospital,803,Surgical,General Referral,31
Apr-16,Roscommon University Hospital,803,Urology,General Referral,1
Apr-16,Roscommon University Hospital,803,Vascular,General Referral,6
Apr-16,Rotunda Hospital,932,Gynaecology,General Referral,30
Apr-16,Rotunda Hospital,932,Obstetrics,General Referral,13
Apr-16,Rotunda Hospital,932,Ultrasound,General Referral,3
Apr-16,Royal Victoria Eye and Ear Hospital,950,ENT,General Referral,19
Apr-16,Sligo University Hospital,501,Dermatology,General Referral,15
Apr-16,Sligo University Hospital,501,Diabetology,General Referral,1
Apr-16,Sligo University Hospital,501,ENT,General Referral,43
Apr-16,Sligo University Hospital,501,General Surgery,General Referral,39
Apr-16,Sligo University Hospital,501,Immunology,General Referral,1
Apr-16,Sligo University Hospital,501,Medical,General Referral,32
Apr-16,Sligo University Hospital,501,Neurology,General Referral,1
Apr-16,Sligo University Hospital,501,Ophthalmology,General Referral,18
Apr-16,Sligo University Hospital,501,Orthopaedics,General Referral,13
Apr-16,Sligo University Hospital,501,Paediatrics,General Referral,11
Apr-16,Sligo University Hospital,501,Urology,General Referral,4
Apr-16,South Infirmary Victoria Hospital,915,Dermatology,General Referral,199
Apr-16,South Infirmary Victoria Hospital,915,Ear Nose and Throat,General Referral,241
Apr-16,South Infirmary Victoria Hospital,915,Endocrinology,General Referral,11
Apr-16,South Infirmary Victoria Hospital,915,General Surgery,General Referral,130
Apr-16,South Infirmary Victoria Hospital,915,Maxillo Facial,General Referral,4
Apr-16,South Infirmary Victoria Hospital,915,Orthopaedics,General Referral,224
Apr-16,South Infirmary Victoria Hospital,915,Pain Medicine,General Referral,26
Apr-16,South Infirmary Victoria Hospital,915,Plastic Surgery,General Referral,43
Apr-16,South Infirmary Victoria Hospital,915,Rheumatology,General Referral,14
Apr-16,South Tipperary General Hospital,607,Cardiology,General Referral,8
Apr-16,South Tipperary General Hospital,607,Diabetes Mellitus,General Referral,5
Apr-16,South Tipperary General Hospital,607,General Medicine,General Referral,10
Apr-16,South Tipperary General Hospital,607,General Surgery,General Referral,60
Apr-16,South Tipperary General Hospital,607,Geriatric Medicine,General Referral,2
Apr-16,South Tipperary General Hospital,607,Gynaecology,General Referral,14
Apr-16,South Tipperary General Hospital,607,Obstetrics,General Referral,9
Apr-16,South Tipperary General Hospital,607,Paediatrics,General Referral,5
Apr-16,St. Columcille's Hospital,101,Cardiology,General Referral,5
Apr-16,St. Columcille's Hospital,101,Endocrinology,General Referral,2
Apr-16,St. Columcille's Hospital,101,Gastroenterology,General Referral,2
Apr-16,St. Columcille's Hospital,101,General Medicine,General Referral,1
Apr-16,St. Columcille's Hospital,101,General Surgery,General Referral,10
Apr-16,St. Columcille's Hospital,101,Pain Management,General Referral,1
Apr-16,St. Columcille's Hospital,101,Urology,General Referral,4
Apr-16,St. Columcille's Hospital,101,Vascular,General Referral,1
Apr-16,"St. Luke's Hospital, Kilkenny",601,Cardiology,General Referral,9
Apr-16,"St. Luke's Hospital, Kilkenny",601,Gastroenterology,General Referral,3
Apr-16,"St. Luke's Hospital, Kilkenny",601,General Medicine,General Referral,2
Apr-16,"St. Luke's Hospital, Kilkenny",601,General Surgery,General Referral,28
Apr-16,"St. Luke's Hospital, Kilkenny",601,Gynaecology,General Referral,8
Apr-16,"St. Luke's Hospital, Kilkenny",601,Hepatology,General Referral,3
Apr-16,"St. Luke's Hospital, Kilkenny",601,Obstetrics,General Referral,6
Apr-16,"St. Luke's Hospital, Kilkenny",601,Paediatrics,General Referral,5
Apr-16,"St. Luke's Hospital, Kilkenny",601,Respiratory,General Referral,1
Apr-16,"St. Luke's Hospital, Kilkenny",601,Rheumatology,General Referral,1
Apr-16,St. Michael's Hospital,912,Cardiology,General Referral,9
Apr-16,St. Michael's Hospital,912,Care of the Elderly,General Referral,4
Apr-16,St. Michael's Hospital,912,Dermatology,General Referral,15
Apr-16,St. Michael's Hospital,912,Diabetes,General Referral,3
Apr-16,St. Michael's Hospital,912,Endocrinology/Metabolism,General Referral,3
Apr-16,St. Michael's Hospital,912,ENT,General Referral,9
Apr-16,St. Michael's Hospital,912,Gastroenterology,General Referral,16
Apr-16,St. Michael's Hospital,912,General Surgery,General Referral,17
Apr-16,St. Michael's Hospital,912,Gynaecology,General Referral,5
Apr-16,St. Michael's Hospital,912,Heart Failure Clinic,General Referral,1
Apr-16,St. Michael's Hospital,912,Heart Failure Virtual Clinic,General Referral,2
Apr-16,St. Michael's Hospital,912,Ophthalmology (Adults),General Referral,2
Apr-16,St. Michael's Hospital,912,Orthopaedic (Foot & Ankle),General Referral,3
Apr-16,St. Michael's Hospital,912,Orthopaedics,General Referral,7
Apr-16,St. Michael's Hospital,912,Respiratory,General Referral,4
Apr-16,St. Michael's Hospital,912,Urology,General Referral,8
Apr-16,St. Vincent's University Hospital,910,Cardiology,General Referral,12
Apr-16,St. Vincent's University Hospital,910,ENT,General Referral,14
Apr-16,St. Vincent's University Hospital,910,Plastics,General Referral,10
Apr-16,St. Vincent's University Hospital,910,Renal,General Referral,3
Apr-16,St. Vincent's University Hospital,910,Rheumatology,General Referral,15
Apr-16,Temple Street Children’s University Hospital,940,ENT,General Referral,6
Apr-16,Temple Street Children’s University Hospital,940,General Medicine,General Referral,4
Apr-16,Temple Street Children’s University Hospital,940,Orthopaedics,General Referral,2
Apr-16,Temple Street Children’s University Hospital,940,Surgical,General Referral,3
Apr-16,Temple Street Children’s University Hospital,940,Urology,General Referral,2
Apr-16,Tullamore Midland Regional Hospital,203,Cardiology,General Referral,7
Apr-16,Tullamore Midland Regional Hospital,203,ENT,General Referral,56
Apr-16,Tullamore Midland Regional Hospital,203,General Medical,General Referral,19
Apr-16,Tullamore Midland Regional Hospital,203,General Surgical,General Referral,60
Apr-16,Tullamore Midland Regional Hospital,203,Haematology,General Referral,7
Apr-16,Tullamore Midland Regional Hospital,203,Nephrology,General Referral,3
Apr-16,Tullamore Midland Regional Hospital,203,Obstetrics/Gynae,General Referral,5
Apr-16,Tullamore Midland Regional Hospital,203,Ophthalmology,General Referral,2
Apr-16,Tullamore Midland Regional Hospital,203,Orthopaedics,General Referral,46
Apr-16,Tullamore Midland Regional Hospital,203,Paediatrics,General Referral,2
Apr-16,Tullamore Midland Regional Hospital,203,Rheumatology,General Referral,8
Apr-16,UL Hospitals Group,9100,Cardiology,General Referral,60
Apr-16,UL Hospitals Group,9100,Dermatology,General Referral,81
Apr-16,UL Hospitals Group,9100,ENT (Otolaryngology),General Referral,104
Apr-16,UL Hospitals Group,9100,Gastroenterology,General Referral,46
Apr-16,UL Hospitals Group,9100,General Medicine,General Referral,14
Apr-16,UL Hospitals Group,9100,General Surgery,General Referral,95
Apr-16,UL Hospitals Group,9100,Geriatric Medicine,General Referral,10
Apr-16,UL Hospitals Group,9100,Gynaecology,General Referral,39
Apr-16,UL Hospitals Group,9100,Haematology,General Referral,3
Apr-16,UL Hospitals Group,9100,Maxillo-Facial,General Referral,8
Apr-16,UL Hospitals Group,9100,Nephrology,General Referral,6
Apr-16,UL Hospitals Group,9100,Neurology,General Referral,30
Apr-16,UL Hospitals Group,9100,Ophthalmology,General Referral,66
Apr-16,UL Hospitals Group,9100,Orthopaedics,General Referral,91
Apr-16,UL Hospitals Group,9100,Paediatrics,General Referral,41
Apr-16,UL Hospitals Group,9100,Pain Management,General Referral,10
Apr-16,UL Hospitals Group,9100,Plastic Surgery,General Referral,18
Apr-16,UL Hospitals Group,9100,Respiratory Medicine,General Referral,20
Apr-16,UL Hospitals Group,9100,Rheumatology,General Referral,22
Apr-16,UL Hospitals Group,9100,Urology,General Referral,55
Apr-16,UL Hospitals Group,9100,Vascular Surgery,General Referral,24
Apr-16,University Hospital Galway,800,Anaesthetics,General Referral,7
Apr-16,University Hospital Galway,800,Cardiology,General Referral,63
Apr-16,University Hospital Galway,800,Clinical Immunology,General Referral,2
Apr-16,University Hospital Galway,800,Dermatology,General Referral,50
Apr-16,University Hospital Galway,800,Endocrinology,General Referral,28
Apr-16,University Hospital Galway,800,Gastro-Enterology,General Referral,45
Apr-16,University Hospital Galway,800,General Medicine,General Referral,1
Apr-16,University Hospital Galway,800,General Surgery,General Referral,56
Apr-16,University Hospital Galway,800,Geriatric Medicine,General Referral,2
Apr-16,University Hospital Galway,800,Gynaecology,General Referral,36
Apr-16,University Hospital Galway,800,Haematology,General Referral,13
Apr-16,University Hospital Galway,800,Infectious Diseases,General Referral,3
Apr-16,University Hospital Galway,800,Nephrology,General Referral,8
Apr-16,University Hospital Galway,800,Neurology,General Referral,29
Apr-16,University Hospital Galway,800,Oncology,General Referral,5
Apr-16,University Hospital Galway,800,Ophthalmology,General Referral,31
Apr-16,University Hospital Galway,800,Oral Surgery,General Referral,10
Apr-16,University Hospital Galway,800,Orthopaedics,General Referral,94
Apr-16,University Hospital Galway,800,Otolaryngology (ENT),General Referral,80
Apr-16,University Hospital Galway,800,Paediatrics,General Referral,21
Apr-16,University Hospital Galway,800,Plastic Surgery,General Referral,90
Apr-16,University Hospital Galway,800,Respiratory Medicine,General Referral,26
Apr-16,University Hospital Galway,800,Rheumatology,General Referral,25
Apr-16,University Hospital Galway,800,Urology,General Referral,51
Apr-16,University Hospital Galway,800,Vascular Surgery,General Referral,29
Apr-16,University Hospital Waterford,600,Dermatology,General Referral,102
Apr-16,University Hospital Waterford,600,ENT,General Referral,103
Apr-16,University Hospital Waterford,600,General Surgery,General Referral,49
Apr-16,University Hospital Waterford,600,Ophthalmolgy,General Referral,35
Apr-16,University Hospital Waterford,600,Orthopaedics,General Referral,84
Apr-16,University Hospital Waterford,600,Pain Medicine,General Referral,5
Apr-16,University Hospital Waterford,600,Rheumatology,General Referral,30
Apr-16,University Hospital Waterford,600,Urology,General Referral,51
Apr-16,University Hospital Waterford,600,Vascular,General Referral,12
Apr-16,Wexford General Hospital,605,General Medicine,General Referral,42
May-16,AMNCH,1049,Paediatric Cardiology,General Referral,3
May-16,AMNCH,1049,Paediatric Dermatology,General Referral,6
May-16,AMNCH,1049,Paediatric Endocrinology,General Referral,1
May-16,AMNCH,1049,Paediatric ENT,General Referral,6
May-16,AMNCH,1049,Paediatric Gastroenterology,General Referral,4
May-16,AMNCH,1049,Paediatric General Surgery,General Referral,7
May-16,AMNCH,1049,Paediatric Medicine,General Referral,5
May-16,AMNCH,1049,Paediatric Neurology,General Referral,3
May-16,AMNCH,1049,Paediatric Respiratory,General Referral,4
May-16,AMNCH,1049,Surgery,General Referral,5
May-16,Bantry General Hospital,704,Gastroenterology,General Referral,19
May-16,Bantry General Hospital,704,General Medicine,General Referral,37
May-16,Bantry General Hospital,704,General Surgery,General Referral,57
May-16,Bantry General Hospital,704,Medicine for the Elderly,General Referral,3
May-16,Bantry General Hospital,704,Outreach Dermatology,General Referral,12
May-16,Bantry General Hospital,704,Outreach Orthopaedics,General Referral,17
May-16,Bantry General Hospital,704,Outreach Surgical,General Referral,11
May-16,Beaumont Hospital,923,Anaesthetics,General Referral,2
May-16,Beaumont Hospital,923,Breast Surgery,General Referral,4
May-16,Beaumont Hospital,923,Cardiology,General Referral,32
May-16,Beaumont Hospital,923,Clinical Immunology,General Referral,3
May-16,Beaumont Hospital,923,Dermatology,General Referral,58
May-16,Beaumont Hospital,923,Endocrinology,General Referral,14
May-16,Beaumont Hospital,923,ENT,General Referral,57
May-16,Beaumont Hospital,923,Gastro-Enterology,General Referral,56
May-16,Beaumont Hospital,923,General Surgery,General Referral,45
May-16,Beaumont Hospital,923,Geriatric Medicine,General Referral,11
May-16,Beaumont Hospital,923,Gynaecology,General Referral,11
May-16,Beaumont Hospital,923,Haematology,General Referral,10
May-16,Beaumont Hospital,923,Maxillo-Facial,General Referral,2
May-16,Beaumont Hospital,923,Nephrology,General Referral,12
May-16,Beaumont Hospital,923,Neurology,General Referral,33
May-16,Beaumont Hospital,923,Neurosurgery,General Referral,23
May-16,Beaumont Hospital,923,Oncology,General Referral,4
May-16,Beaumont Hospital,923,Ophthalmology,General Referral,6
May-16,Beaumont Hospital,923,Orthopaedics,General Referral,42
May-16,Beaumont Hospital,923,Pain Relief,General Referral,9
May-16,Beaumont Hospital,923,Plastic Surgery,General Referral,26
May-16,Beaumont Hospital,923,Respiratory Medicine,General Referral,19
May-16,Beaumont Hospital,923,Rheumatology,General Referral,20
May-16,Beaumont Hospital,923,Urology,General Referral,41
May-16,Beaumont Hospital,923,Vascular Surgery,General Referral,25
May-16,Cappagh National Orthopaedic Hospital,955,Orthopaedics,General Referral,33
May-16,Cappagh National Orthopaedic Hospital,955,Rheumatology,General Referral,5
May-16,Cavan Monaghan Hospital,402,Ante-Natal,General Referral,12
May-16,Cavan Monaghan Hospital,402,Dermatology,General Referral,12
May-16,Cavan Monaghan Hospital,402,ENT,General Referral,18
May-16,Cavan Monaghan Hospital,402,Gynaecology,General Referral,30
May-16,Cavan Monaghan Hospital,402,Haematology,General Referral,3
May-16,Cavan Monaghan Hospital,402,Medical,General Referral,47
May-16,Cavan Monaghan Hospital,402,Neurology,General Referral,1
May-16,Cavan Monaghan Hospital,402,Orthopaedics,General Referral,35
May-16,Cavan Monaghan Hospital,402,Paediatrics,General Referral,15
May-16,Cavan Monaghan Hospital,402,Surgical,General Referral,83
May-16,Connolly Hospital,108,Cardiology,General Referral,16
May-16,Connolly Hospital,108,Dermatology,General Referral,15
May-16,Connolly Hospital,108,Endocrinology,General Referral,7
May-16,Connolly Hospital,108,ENT,General Referral,9
May-16,Connolly Hospital,108,Gastroenterology,General Referral,18
May-16,Connolly Hospital,108,General Surgery,General Referral,37
May-16,Connolly Hospital,108,Gynaecology,General Referral,8
May-16,Connolly Hospital,108,Haematology,General Referral,2
May-16,Connolly Hospital,108,Medicine for the Elderly,General Referral,3
May-16,Connolly Hospital,108,Nephrology,General Referral,1
May-16,Connolly Hospital,108,Ophthalmology,General Referral,5
May-16,Connolly Hospital,108,Orthopaedic,General Referral,42
May-16,Connolly Hospital,108,Plastic Surgery,General Referral,5
May-16,Connolly Hospital,108,Respiratory,General Referral,21
May-16,Connolly Hospital,108,Rheumatology,General Referral,10
May-16,Connolly Hospital,108,Urology,General Referral,15
May-16,Coombe Women & Infants University Hospital,930,Gynaecology,General Referral,12
May-16,Cork University Hospital,724,Cardiology,General Referral,58
May-16,Cork University Hospital,724,Diabetes,General Referral,9
May-16,Cork University Hospital,724,Endocrinology,General Referral,23
May-16,Cork University Hospital,724,Gastroenterology,General Referral,41
May-16,Cork University Hospital,724,General Surgery,General Referral,77
May-16,Cork University Hospital,724,Gynaecology,General Referral,84
May-16,Cork University Hospital,724,Maxillo Facial,General Referral,2
May-16,Cork University Hospital,724,Medicine for the Elderly,General Referral,14
May-16,Cork University Hospital,724,Nephrology,General Referral,19
May-16,Cork University Hospital,724,Neurology,General Referral,54
May-16,Cork University Hospital,724,Neurosurgery,General Referral,54
May-16,Cork University Hospital,724,Opthalmology,General Referral,86
May-16,Cork University Hospital,724,Paediatric Endocrinology,General Referral,3
May-16,Cork University Hospital,724,Paediatric Medicine,General Referral,54
May-16,Cork University Hospital,724,Paediatric Neurology,General Referral,14
May-16,Cork University Hospital,724,Paediatric Respiratory,General Referral,12
May-16,Cork University Hospital,724,Plastic Surgery,General Referral,44
May-16,Cork University Hospital,724,Respiratory,General Referral,28
May-16,Cork University Hospital,724,Rheumatology,General Referral,28
May-16,Cork University Hospital,724,Urology,General Referral,37
May-16,Cork University Hospital,724,Vascular,General Referral,36
May-16,Kerry General Hospital,726,Audiology,General Referral,6
May-16,Kerry General Hospital,726,Cardiology,General Referral,38
May-16,Kerry General Hospital,726,Dermatology,General Referral,52
May-16,Kerry General Hospital,726,Diabetes,General Referral,5
May-16,Kerry General Hospital,726,Ear Nose and Throat,General Referral,66
May-16,Kerry General Hospital,726,Endocrinology,General Referral,13
May-16,Kerry General Hospital,726,General Medicine,General Referral,31
May-16,Kerry General Hospital,726,General Surgery,General Referral,307
May-16,Kerry General Hospital,726,Gynaecology,General Referral,57
May-16,Kerry General Hospital,726,Medicine for the Elderly,General Referral,6
May-16,Kerry General Hospital,726,Neurology,General Referral,17
May-16,Kerry General Hospital,726,Orthopaedics,General Referral,127
May-16,Kerry General Hospital,726,Paediatrics,General Referral,43
May-16,Kerry General Hospital,726,Plastic Surgery,General Referral,11
May-16,Kerry General Hospital,726,Renal,General Referral,2
May-16,Kerry General Hospital,726,Rheumatology,General Referral,22
